s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
219.1331479, 89654.8220610, 43160.0217739, 0.2032805, 0.1757587, 8.5282770, -0.0058267
219.8517396, 89655.5161395, 43160.2078627, 0.3162495, 0.1393814, 8.5270207, -0.0160908
220.6042785, 89656.2192242, 43160.4761660, 0.4089275, 0.1080816, 8.5255009, -0.0285648
221.3933443, 89656.9304142, 43160.8179754, 0.4837921, 0.0828042, 8.5218549, 0.0240238
222.2188255, 89657.6488084, 43161.2245821, 0.5435566, 0.0629298, 8.5300493, 0.1432804
223.0786357, 89658.3735059, 43161.6872775, 0.5906664, 0.0473652, 8.5501432, 0.1917412
223.9692664, 89659.1036058, 43162.1973532, 0.6271291, 0.0350348, 8.5693059, 0.2136736
224.8861975, 89659.8382071, 43162.7461005, 0.6545021, 0.0250359, 8.5951967, 0.2962419
225.8241993, 89660.5764088, 43163.3248108, 0.6739389, 0.0166515, 8.6331930, 0.3366024
226.7775576, 89661.3173099, 43163.9247755, 0.6862449, 0.0093134, 8.6689491, 0.3101332
227.7402475, 89662.0600096, 43164.5372860, 0.6919251, 0.0025565, 8.7017517, 0.3151513
228.7060743, 89662.8036067, 43165.1536338, 0.6912172, -0.0040255, 8.7387772, 0.3394129
229.6687970, 89663.5472004, 43165.7651102, 0.6841076, -0.0108195, 8.7766526, 0.3801137
230.6222473, 89664.2898897, 43166.3630066, 0.6703321, -0.0182319, 8.8217319, 0.4266637
231.5604549, 89665.0307736, 43166.9386145, 0.6493589, -0.0267275, 8.8681359, 0.3607899
232.4777918, 89665.7689512, 43167.4832253, 0.6203580, -0.0368705, 8.8972961, 0.2643224
233.3691518, 89666.5035215, 43167.9881303, 0.5821562, -0.0493653, 8.9218828, 0.1158213
234.2301828, 89667.2335835, 43168.4446211, 0.5331883, -0.0650813, 8.9200788, -0.1539865
235.0575982, 89667.9582363, 43168.8439889, 0.4714650, -0.0850192, 8.8926935, -0.5987573
235.8495973, 89668.6765789, 43169.1775252, 0.3946100, -0.1101203, 8.8107056, -0.7151902
236.6064242, 89669.3877103, 43169.4365214, 0.3000682, -0.1407368, 8.7672451, -0.8043578
237.3310781, 89670.0907296, 43169.6122690, 0.1856536, -0.1755488, 8.6744021, -0.9426073
238.0301242, 89670.7847358, 43169.6960592, 0.0506079, -0.2100640, 8.6128164, -0.6279746
238.7142528, 89671.4686869, 43169.6804755, -0.0959754, -0.2113603, 8.5736839, -0.3616539
239.3955200, 89672.1405169, 43169.5674737, -0.2356878, -0.1972098, 8.5552911, -0.1573081
240.0837435, 89672.7977086, 43169.3631438, -0.3649306, -0.1775992, 8.5485198, 0.0117145
240.7862267, 89673.4377424, 43169.0735935, -0.4822673, -0.1563491, 8.5571951, 0.1616036
241.5078602, 89674.0580992, 43168.7049307, -0.5876970, -0.1361352, 8.5753995, 0.2212985
242.2514098, 89674.6562595, 43168.2632630, -0.6821402, -0.1183626, 8.5950028, 0.2571326
243.0178800, 89675.2297040, 43167.7546985, -0.7669770, -0.1035079, 8.6205584, 0.2970610
243.8068719, 89675.7759134, 43167.1853448, -0.8437315, -0.0915221, 8.6485957, 0.2836480
244.6168998, 89676.2923682, 43166.5613099, -0.9138965, -0.0821253, 8.6730124, 0.2249496
245.4456539, 89676.7765492, 43165.8887014, -0.9788539, -0.0749786, 8.6911159, 0.1967385
246.2902131, 89677.2259370, 43165.1736274, -1.0398545, -0.0697686, 8.7108871, 0.2342624
247.1472172, 89677.6380122, 43164.4221954, -1.0980277, -0.0662423, 8.7368598, 0.2677585
248.0130068, 89678.0102555, 43163.6405135, -1.1544059, -0.0642173, 8.7636830, 0.2734518
248.8837429, 89678.3401475, 43162.8346893, -1.2099540, -0.0635814, 8.7910427, 0.2865025
249.7555112, 89678.6251688, 43162.0108308, -1.2656007, -0.0642901, 8.8204650, 0.2983536
250.6244217, 89678.8628003, 43161.1750457, -1.3222694, -0.0663629, 8.8499213, 0.3114042
251.4867074, 89679.0505223, 43160.3334419, -1.3809079, -0.0698812, 8.8813742, 0.3322536
252.3388311, 89679.1858158, 43159.4921272, -1.4425154, -0.0749840, 8.9140532, 0.3384513
253.1776059, 89679.2661611, 43158.6572093, -1.5081658, -0.0818601, 8.9455788, 0.2964885
254.0003372, 89679.2890391, 43157.8347962, -1.5790203, -0.0907269, 8.9691460, 0.3443650
254.8049939, 89679.2519304, 43157.0309955, -1.6563228, -0.1017841, 9.0080082, 0.4260079
255.5904169, 89679.1523156, 43156.2519153, -1.7413608, -0.1151235, 9.0443547, 0.2851817
256.3565680, 89678.9876753, 43155.5036632, -1.8353704, -0.1305717, 9.0569958, 0.0446173
257.1048197, 89678.7554903, 43154.7923471, -1.9393569, -0.1474586, 9.0518225, -0.0934721
257.8382653, 89678.4532411, 43154.1240748, -2.0538127, -0.1643609, 9.0416911, -0.0808923
258.5621217, 89678.0786011, 43153.5047098, -2.1760103, -0.1664310, 9.0387898, -0.0497274
259.2851770, 89677.6331437, 43152.9351690, -2.2912400, -0.1511869, 9.0337299, -0.1523247
260.0167120, 89677.1220686, 43152.4117708, -2.3949714, -0.1319499, 9.0142432, -0.2593995
260.7636497, 89676.5507131, 43151.9306587, -2.4859661, -0.1117339, 8.9911760, -0.2019162
261.5306034, 89675.9244143, 43151.4879762, -2.5641842, -0.0925599, 8.9802685, -0.0472040
262.3201603, 89675.2485098, 43151.0798669, -2.6303332, -0.0754356, 8.9830005, 0.0692182
263.1332252, 89674.5283366, 43150.7024743, -2.6854753, -0.0606455, 8.9926127, 0.1552509
263.9693546, 89673.7692323, 43150.3519419, -2.7307590, -0.0480647, 9.0114581, 0.2738337
264.8270524, 89672.9765340, 43150.0244134, -2.7672643, -0.0373837, 9.0440443, 0.4356380
265.7040165, 89672.1555790, 43149.7160321, -2.7959271, -0.0282389, 9.0949297, 0.5278093
266.5973393, 89671.3117048, 43149.4229418, -2.8175114, -0.0202745, 9.1467746, 0.5275866
267.5036709, 89670.4502485, 43149.1412859, -2.8326060, -0.0131666, 9.1987332, 0.5130572
268.4193522, 89669.5765475, 43148.8672079, -2.8416306, -0.0066252, 9.2484095, 0.4692719
269.3405274, 89668.6959391, 43148.5968515, -2.8448450, -0.0003878, 9.2919677, 0.4352676
270.2632432, 89667.8137607, 43148.3263601, -2.8423572, 0.0057910, 9.3347871, 0.3935169
271.1835405, 89666.9353494, 43148.0518773, -2.8341266, 0.0121510, 9.3696946, 0.3463064
272.0975454, 89666.0660426, 43147.7695467, -2.8199656, 0.0189379, 9.4025907, 0.3423605
273.0015646, 89665.2111776, 43147.4755117, -2.7995358, 0.0264127, 9.4358898, 0.3608756
273.8921924, 89664.3760918, 43147.1659160, -2.7723440, 0.0348573, 9.4712196, 0.3337018
274.7664349, 89663.5661223, 43146.8369030, -2.7377399, 0.0445726, 9.4980997, 0.2509304
275.6218592, 89662.7866066, 43146.4846163, -2.6949211, 0.0558604, 9.5169351, 0.1746431
276.4567744, 89662.0428820, 43146.1051995, -2.6429583, 0.0689754, 9.5291295, 0.0706328
277.2704528, 89661.3402857, 43145.6947961, -2.5808566, 0.0840294, 9.5291627, -0.1008651
278.0633916, 89660.6841550, 43145.2495497, -2.5076773, 0.1008271, 9.5121084, -0.2336346
278.8376110, 89660.0798273, 43144.7656037, -2.4227479, 0.1186359, 9.4906616, -0.3029382
279.5969650, 89659.5326398, 43144.2391017, -2.3259691, 0.1359580, 9.4631417, -0.3414685
280.3474853, 89659.0470466, 43143.6668430, -2.2236577, 0.1322927, 9.4361808, -0.3848997
281.0967900, 89658.6210724, 43143.0503988, -2.1287738, 0.1203691, 9.4019405, -0.3704146
281.8513431, 89658.2498989, 43142.3934508, -2.0431618, 0.1062908, 9.3769615, -0.2249043
282.6158532, 89657.9286952, 43141.6996901, -1.9675101, 0.0916141, 9.3655324, -0.1052027
283.3933941, 89657.6526303, 43140.9728077, -1.9018564, 0.0774165, 9.3596448, -0.0691386
284.1856004, 89657.4168733, 43140.2164946, -1.8458156, 0.0642944, 9.3539370, -0.1212976
284.9928913, 89657.2165931, 43139.4344420, -1.7987819, 0.0524754, 9.3388929, -0.0414998
285.8146909, 89657.0469589, 43138.6303407, -1.7600774, 0.0419490, 9.3467066, 0.1859532
286.6496294, 89656.9031397, 43137.8078820, -1.7290487, 0.0325724, 9.3718233, 0.3028483
287.4957188, 89656.7803046, 43136.9707567, -1.7051221, 0.0241395, 9.4010168, 0.3206309
288.3505029, 89656.6736225, 43136.1226560, -1.6878338, 0.0164214, 9.4298344, 0.2692905
289.2111870, 89656.5782626, 43135.2672708, -1.6768431, 0.0091850, 9.4500283, 0.1917747
290.0747504, 89656.4893939, 43134.4082923, -1.6719380, 0.0021997, 9.4648355, 0.1604950
290.9380474, 89656.4021854, 43133.5494115, -1.6730371, -0.0047642, 9.4793112, 0.1619011
291.7979025, 89656.3118062, 43132.6943194, -1.6801917, -0.0119390, 9.4942652, 0.1887022
292.6512052, 89656.2134254, 43131.8467070, -1.6935873, -0.0195658, 9.5133534, 0.2502253
293.4950079, 89656.1022119, 43131.0102655, -1.7135463, -0.0278979, 9.5388883, 0.2353137
294.3266344, 89655.9733348, 43130.1886857, -1.7405288, -0.0372001, 9.5547055, 0.1341199
295.1438036, 89655.8219633, 43129.3856589, -1.7751282, -0.0477370, 9.5620428, 0.0518202
295.9447746, 89655.6432662, 43128.6048759, -1.8180548, -0.0597442, 9.5634775, -0.0652404
296.7285186, 89655.4324128, 43127.8500279, -1.8700963, -0.0733667, 9.5512244, -0.2073725
297.4949206, 89655.1845720, 43127.1248059, -1.9320407, -0.0885545, 9.5298051, -0.2699909
298.2450106, 89654.8949128, 43126.4329010, -2.0045417, -0.1049073, 9.5082601, -0.5406715
298.9812125, 89654.5586044, 43125.7780041, -2.0879146, -0.1214953, 9.4451043, -0.8161582
299.7075863, 89654.1708157, 43125.1638063, -2.1818694, -0.1367420, 9.3818774, -0.7817220
300.4300165, 89653.7267159, 43124.5939987, -2.2852366, -0.1485292, 9.3244233, -0.6878694
301.1558729, 89653.2224393, 43124.0719138, -2.3913167, -0.1408680, 9.2750827, -0.5736782
301.8907100, 89652.6603657, 43123.5985653, -2.4906022, -0.1292009, 9.2341179, -0.3881369
302.6380059, 89652.0453593, 43123.1740441, -2.5827998, -0.1175767, 9.2128507, -0.1390298
303.4000682, 89651.3822909, 43122.7984388, -2.6682131, -0.1067272, 9.2113649, 0.0480057
304.1781881, 89650.6760314, 43122.4718382, -2.7474207, -0.0970571, 9.2208727, 0.1291298
304.9728009, 89649.9314515, 43122.1943307, -2.8211505, -0.0887326, 9.2333859, 0.1466773
305.7836416, 89649.1534220, 43121.9660050, -2.8901896, -0.0817698, 9.2463755, 0.1511013
306.6098847, 89648.3468137, 43121.7869497, -2.9553290, -0.0761038, 9.2601375, 0.1079231
307.4502692, 89647.5164975, 43121.6572534, -3.0173326, -0.0716350, 9.2658079, 0.1671838
308.3032062, 89646.6673440, 43121.5770047, -3.0769237, -0.0682567, 9.2906587, 0.2984781
309.1668723, 89645.8042242, 43121.5462923, -3.1347822, -0.0658706, 9.3209405, 0.3285672
310.0392928, 89644.9320087, 43121.5652046, 3.0916373, -0.0643937, 9.3518544, 0.3151371
310.9184157, 89644.0555684, 43121.6338305, 3.0353583, -0.0637606, 9.3799725, 0.2660507
311.8021809, 89643.1797740, 43121.7522583, 2.9789869, -0.0639226, 9.4018730, 0.2242707
312.6885862, 89642.3094964, 43121.9205769, 2.9219641, -0.0648448, 9.4222014, 0.2249135
313.5757529, 89641.4496063, 43122.1388747, 2.8637461, -0.0665020, 9.4442055, 0.2207816
314.4619938, 89640.6049746, 43122.4072404, 2.8038022, -0.0688722, 9.4636648, 0.2459446
315.3458834, 89639.7804721, 43122.7257625, 2.7416161, -0.0719284, 9.4901910, 0.2711076
316.2263343, 89638.9809694, 43123.0945298, 2.6766931, -0.0756272, 9.5140739, 0.2898086
317.1026784, 89638.2113374, 43123.5136308, 2.6085740, -0.0798946, 9.5436887, 0.3014808
317.9747542, 89637.4764470, 43123.9831541, 2.5368571, -0.0846090, 9.5693173, 0.2472977
318.8429980, 89636.7811688, 43124.5031884, 2.4612302, -0.0895827, 9.5886781, 0.2001550
319.7085366, 89636.1303738, 43125.0738221, 2.3815117, -0.0945474, 9.6055132, 0.1757478
320.5732750, 89635.5289326, 43125.6951441, 2.2976979, -0.0991490, 9.6203395, 0.1096201
321.4399713, 89634.9817161, 43126.3672427, 2.2100109, -0.1029619, 9.6252524, -0.0578769
322.3122896, 89634.4935950, 43127.0902068, 2.1189352, -0.1055304, 9.6098717, -8.4373595
